frequency_Hz Strouhal SPL_dB_raw p_rms_Pa
2.65515626e+03 7.35393134e-01 1.30766840e+01 9.01289263e-05
2.65528284e+03 7.35428193e-01 2.17348360e+01 2.44214697e-04
2.65540943e+03 7.35463252e-01 2.35421348e+01 3.00702291e-04
2.65553601e+03 7.35498311e-01 2.01409736e+01 2.03272521e-04
2.65566259e+03 7.35533369e-01 1.79202637e+01 1.57413937e-04
2.65578917e+03 7.35568428e-01 2.32115989e+01 2.89474253e-04
2.65591575e+03 7.35603487e-01 1.98355561e+01 1.96249158e-04
2.65604233e+03 7.35638546e-01 8.51991666e+00 5.33366615e-05
2.65616891e+03 7.35673605e-01 1.63124273e+01 1.30813137e-04
2.65629549e+03 7.35708663e-01 9.61982719e+00 6.05370641e-05
2.65642207e+03 7.35743722e-01 2.35239765e+01 3.00074314e-04
2.65654865e+03 7.35778781e-01 2.77151683e+01 4.86170285e-04
2.65667523e+03 7.35813840e-01 2.67190884e+01 4.33495321e-04
2.65680181e+03 7.35848899e-01 1.69015389e+01 1.39993201e-04
2.65692839e+03 7.35883957e-01 1.54829343e+01 1.18898592e-04
2.65705497e+03 7.35919016e-01 1.32023580e+01 9.14424592e-05
2.65718155e+03 7.35954075e-01 1.19691497e+01 7.93391385e-05
2.65730814e+03 7.35989134e-01 1.21323582e+01 8.08440209e-05
2.65743472e+03 7.36024192e-01 -1.54268786e+00 1.67454029e-05
2.65756130e+03 7.36059251e-01 1.43240766e+01 1.04048021e-04
2.65768788e+03 7.36094310e-01 1.67662728e+01 1.37829962e-04
2.65781446e+03 7.36129369e-01 1.53634677e+01 1.17274444e-04
2.65794104e+03 7.36164428e-01 2.06526881e+01 2.15607766e-04
2.65806762e+03 7.36199486e-01 2.45023645e+01 3.35852218e-04
2.65819420e+03 7.36234545e-01 2.35876314e+01 3.02281497e-04
2.65832078e+03 7.36269604e-01 2.05332103e+01 2.12662301e-04
2.65844736e+03 7.36304663e-01 1.68180527e+01 1.38654072e-04
2.65857394e+03 7.36339722e-01 1.89554249e+01 1.77337770e-04
2.65870052e+03 7.36374780e-01 2.03067499e+01 2.07189380e-04
2.65882710e+03 7.36409839e-01 2.18534020e+01 2.47571186e-04
2.65895368e+03 7.36444898e-01 2.19446400e+01 2.50185419e-04
2.65908026e+03 7.36479957e-01 -3.40489812e+00 1.35140366e-05
2.65920685e+03 7.36515016e-01 2.35893989e+01 3.02343017e-04
2.65933343e+03 7.36550074e-01 2.39751657e+01 3.16073641e-04
2.65946001e+03 7.36585133e-01 1.94273986e+01 1.87240557e-04
2.65958659e+03 7.36620192e-01 1.93861156e+01 1.86352737e-04
2.65971317e+03 7.36655251e-01 1.11448990e+01 7.21564146e-05
2.65983975e+03 7.36690309e-01 2.00469502e+01 2.01083996e-04
2.65996633e+03 7.36725368e-01 7.15089923e+00 4.55590812e-05
2.66009291e+03 7.36760427e-01 2.25141411e+01 2.67138848e-04
2.66021949e+03 7.36795486e-01 2.63573470e+01 4.15812315e-04
2.66034607e+03 7.36830545e-01 2.41041829e+01 3.20803530e-04
2.66047265e+03 7.36865603e-01 1.98207081e+01 1.95913969e-04
2.66059923e+03 7.36900662e-01 1.34658263e+01 9.42586712e-05
2.66072581e+03 7.36935721e-01 2.02595152e+01 2.06065723e-04
2.66085239e+03 7.36970780e-01 2.55837222e+01 3.80378628e-04
2.66097897e+03 7.37005839e-01 2.62524030e+01 4.10818645e-04
2.66110556e+03 7.37040897e-01 2.50807648e+01 3.58978331e-04
2.66123214e+03 7.37075956e-01 1.58436831e+01 1.23940759e-04
2.66135872e+03 7.37111015e-01 1.84203317e+01 1.66742604e-04
2.66148530e+03 7.37146074e-01 2.13652072e+01 2.34040144e-04
2.66161188e+03 7.37181132e-01 1.69822329e+01 1.41299830e-04
2.66173846e+03 7.37216191e-01 6.45806958e+00 4.20662186e-05
2.66186504e+03 7.37251250e-01 4.64701742e+00 3.41492262e-05
2.66199162e+03 7.37286309e-01 1.20663526e+01 8.02320013e-05
2.66211820e+03 7.37321368e-01 1.57474449e+01 1.22575096e-04
2.66224478e+03 7.37356426e-01 1.43554803e+01 1.04424887e-04
2.66237136e+03 7.37391485e-01 1.79757410e+01 1.58422566e-04
2.66249794e+03 7.37426544e-01 2.13039174e+01 2.32394510e-04
2.66262452e+03 7.37461603e-01 2.03915795e+01 2.09222782e-04
2.66275110e+03 7.37496662e-01 2.07449496e+01 2.17910157e-04
2.66287769e+03 7.37531720e-01 9.75966600e+00 6.15195706e-05
2.66300427e+03 7.37566779e-01 2.44753704e+01 3.34810072e-04
2.66313085e+03 7.37601838e-01 1.81555246e+01 1.61735824e-04
2.66325743e+03 7.37636897e-01 2.33100066e+01 2.92772531e-04
2.66338401e+03 7.37671956e-01 1.51691346e+01 1.14679747e-04
2.66351059e+03 7.37707014e-01 2.30740317e+01 2.84925672e-04
2.66363717e+03 7.37742073e-01 2.34707453e+01 2.98240942e-04
2.66376375e+03 7.37777132e-01 1.82402615e+01 1.63321391e-04
2.66389033e+03 7.37812191e-01 5.78621350e+00 3.89350441e-05
2.66401691e+03 7.37847249e-01 2.01758408e+01 2.04090146e-04
2.66414349e+03 7.37882308e-01 2.31354886e+01 2.86948810e-04
2.66427007e+03 7.37917367e-01 1.61854557e+01 1.28914801e-04
2.66439665e+03 7.37952426e-01 1.50622485e+01 1.13277178e-04
2.66452323e+03 7.37987485e-01 9.45151157e+00 5.93752668e-05
2.66464981e+03 7.38022543e-01 8.87269325e+00 5.55475180e-05
2.66477640e+03 7.38057602e-01 1.92432403e+01 1.83312472e-04
2.66490298e+03 7.38092661e-01 1.62534463e+01 1.29927868e-04
2.66502956e+03 7.38127720e-01 1.41131416e+01 1.01551671e-04
2.66515614e+03 7.38162779e-01 1.20340378e+01 7.99340621e-05
2.66528272e+03 7.38197837e-01 1.77915244e+01 1.55098007e-04
2.66540930e+03 7.38232896e-01 2.38606595e+01 3.11934183e-04
2.66553588e+03 7.38267955e-01 2.37756446e+01 3.08895960e-04
2.66566246e+03 7.38303014e-01 1.07848095e+01 6.92261961e-05
2.66578904e+03 7.38338072e-01 1.88675644e+01 1.75552983e-04
2.66591562e+03 7.38373131e-01 2.20357885e+01 2.52824655e-04
2.66604220e+03 7.38408190e-01 1.92025326e+01 1.82455360e-04
2.66616878e+03 7.38443249e-01 1.43648657e+01 1.04537782e-04
2.66629536e+03 7.38478308e-01 2.14946831e+00 2.56155338e-05
2.66642194e+03 7.38513366e-01 3.57328469e+00 3.01782624e-05
2.66654852e+03 7.38548425e-01 1.67829276e+01 1.38094497e-04
2.66667511e+03 7.38583484e-01 -1.61445490e+01 3.11747188e-06
2.66680169e+03 7.38618543e-01 1.25134684e+01 8.44701797e-05
2.66692827e+03 7.38653602e-01 1.47385775e+01 1.09133698e-04
2.66705485e+03 7.38688660e-01 1.67455710e+01 1.37501852e-04
2.66718143e+03 7.38723719e-01 8.56049709e+00 5.35864331e-05
2.66730801e+03 7.38758778e-01 1.82785725e+01 1.64043348e-04
2.66743459e+03 7.38793837e-01 2.27264789e+01 2.73749881e-04
2.66756117e+03 7.38828896e-01 8.19419722e+00 5.13735831e-05
2.66768775e+03 7.38863954e-01 1.88110024e+01 1.74413508e-04
2.66781433e+03 7.38899013e-01 1.75213448e+01 1.50347855e-04
2.66794091e+03 7.38934072e-01 1.55487515e+01 1.19802966e-04
2.66806749e+03 7.38969131e-01 1.57986385e+01 1.23299672e-04
2.66819407e+03 7.39004189e-01 1.47825683e+01 1.09687822e-04
2.66832065e+03 7.39039248e-01 1.65066110e+01 1.33770560e-04
2.66844723e+03 7.39074307e-01 1.53985489e+01 1.17749058e-04
2.66857382e+03 7.39109366e-01 1.24542931e+01 8.38966559e-05
2.66870040e+03 7.39144425e-01 1.98847074e+01 1.97362830e-04
2.66882698e+03 7.39179483e-01 2.09151159e+01 2.22221355e-04
2.66895356e+03 7.39214542e-01 2.71580153e+01 4.55964215e-04
2.66908014e+03 7.39249601e-01 2.24554735e+01 2.65340578e-04
2.66920672e+03 7.39284660e-01 1.60842934e+01 1.27422074e-04
2.66933330e+03 7.39319719e-01 1.97225026e+01 1.93711376e-04
2.66945988e+03 7.39354777e-01 2.45533405e+01 3.37829071e-04
2.66958646e+03 7.39389836e-01 2.80105669e+01 5.02988832e-04
2.66971304e+03 7.39424895e-01 2.55664644e+01 3.79623613e-04
2.66983962e+03 7.39459954e-01 1.91096577e+01 1.80514827e-04
2.66996620e+03 7.39495012e-01 1.52163501e+01 1.15304830e-04
2.67009278e+03 7.39530071e-01 1.96739350e+01 1.92631251e-04
2.67021936e+03 7.39565130e-01 1.62446075e+01 1.29795720e-04
2.67034594e+03 7.39600189e-01 1.20412965e+01 8.00008901e-05
2.67047253e+03 7.39635248e-01 2.19768205e+01 2.51114055e-04
2.67059911e+03 7.39670306e-01 2.23130804e+01 2.61026149e-04
2.67072569e+03 7.39705365e-01 2.25831769e+01 2.69270539e-04
2.67085227e+03 7.39740424e-01 2.20053705e+01 2.51940809e-04
2.67097885e+03 7.39775483e-01 1.71847145e+01 1.44632442e-04
2.67110543e+03 7.39810542e-01 2.31053312e+01 2.85954249e-04
2.67123201e+03 7.39845600e-01 2.46928694e+01 3.43299735e-04
2.67135859e+03 7.39880659e-01 2.19530915e+01 2.50428973e-04
2.67148517e+03 7.39915718e-01 2.25892030e+01 2.69457419e-04
2.67161175e+03 7.39950777e-01 1.68729623e+01 1.39533379e-04
2.67173833e+03 7.39985836e-01 1.18701356e+01 7.84398542e-05
2.67186491e+03 7.40020894e-01 2.24956698e+01 2.66571360e-04
2.67199149e+03 7.40055953e-01 2.25265712e+01 2.67521416e-04
2.67211807e+03 7.40091012e-01 1.37876964e+01 9.78171075e-05
2.67224466e+03 7.40126071e-01 2.04975052e+01 2.11789906e-04
2.67237124e+03 7.40161129e-01 2.02737419e+01 2.06403516e-04
2.67249782e+03 7.40196188e-01 1.06656973e+01 6.82833563e-05
2.67262440e+03 7.40231247e-01 2.02380666e+01 2.05557499e-04
2.67275098e+03 7.40266306e-01 2.34983564e+01 2.99190512e-04
2.67287756e+03 7.40301365e-01 1.94135190e+01 1.86941596e-04
2.67300414e+03 7.40336423e-01 8.50773888e+00 5.32619349e-05
2.67313072e+03 7.40371482e-01 1.53211309e+01 1.16704214e-04
2.67325730e+03 7.40406541e-01 1.48726703e+01 1.10831576e-04
2.67338388e+03 7.40441600e-01 1.35313771e+01 9.49727146e-05
2.67351046e+03 7.40476659e-01 5.53046903e+00 3.78053660e-05
2.67363704e+03 7.40511717e-01 1.08619326e+01 6.98436017e-05
2.67376362e+03 7.40546776e-01 1.61499556e+01 1.28388988e-04
2.67389020e+03 7.40581835e-01 2.01796532e+01 2.04179744e-04
2.67401678e+03 7.40616894e-01 1.93286806e+01 1.85124554e-04
2.67414337e+03 7.40651952e-01 1.60679453e+01 1.27182472e-04
2.67426995e+03 7.40687011e-01 1.36443149e+01 9.62156552e-05
2.67439653e+03 7.40722070e-01 2.17582484e+01 2.44873855e-04
2.67452311e+03 7.40757129e-01 1.65685951e+01 1.34728585e-04
2.67464969e+03 7.40792188e-01 1.60993294e+01 1.27642842e-04
2.67477627e+03 7.40827246e-01 1.17343852e+01 7.72234595e-05
2.67490285e+03 7.40862305e-01 2.35669045e+01 3.01561033e-04
2.67502943e+03 7.40897364e-01 2.51135431e+01 3.60335583e-04
2.67515601e+03 7.40932423e-01 2.26692732e+01 2.71952874e-04
2.67528259e+03 7.40967482e-01 1.64865153e+01 1.33461426e-04
2.67540917e+03 7.41002540e-01 1.91008774e+01 1.80332443e-04
2.67553575e+03 7.41037599e-01 1.75819715e+01 1.51400939e-04
2.67566233e+03 7.41072658e-01 1.83253563e+01 1.64929299e-04
2.67578891e+03 7.41107717e-01 1.65003334e+01 1.33673915e-04
2.67591549e+03 7.41142776e-01 1.17925699e+01 7.77424982e-05
2.67604208e+03 7.41177834e-01 2.26622085e+01 2.71731773e-04
2.67616866e+03 7.41212893e-01 2.30769442e+01 2.85021227e-04
2.67629524e+03 7.41247952e-01 1.81496280e+01 1.61626063e-04
2.67642182e+03 7.41283011e-01 1.89024357e+01 1.76259195e-04
2.67654840e+03 7.41318069e-01 2.29290403e+01 2.80208954e-04
2.67667498e+03 7.41353128e-01 2.43575052e+01 3.30297477e-04
2.67680156e+03 7.41388187e-01 2.47155816e+01 3.44198581e-04
2.67692814e+03 7.41423246e-01 2.45673325e+01 3.38373715e-04
2.67705472e+03 7.41458305e-01 2.32035231e+01 2.89205235e-04
2.67718130e+03 7.41493363e-01 2.22893103e+01 2.60312793e-04
2.67730788e+03 7.41528422e-01 4.78213599e+00 3.46846084e-05
2.67743446e+03 7.41563481e-01 2.42096379e+01 3.24722133e-04
2.67756104e+03 7.41598540e-01 2.34840351e+01 2.98697612e-04
2.67768762e+03 7.41633599e-01 1.50740099e+00 2.37903069e-05
2.67781420e+03 7.41668657e-01 1.92499769e+01 1.83454699e-04
2.67794079e+03 7.41703716e-01 1.47317652e+01 1.09048138e-04
2.67806737e+03 7.41738775e-01 2.24051916e+01 2.63808979e-04
2.67819395e+03 7.41773834e-01 1.80349452e+01 1.59506085e-04
2.67832053e+03 7.41808892e-01 2.10195294e+01 2.24908810e-04
2.67844711e+03 7.41843951e-01 2.37242983e+01 3.07075317e-04
2.67857369e+03 7.41879010e-01 1.67615879e+01 1.37755641e-04
2.67870027e+03 7.41914069e-01 9.81997100e+00 6.19481792e-05
2.67882685e+03 7.41949128e-01 1.44778503e+01 1.05906474e-04
2.67895343e+03 7.41984186e-01 9.38579422e+00 5.89277294e-05
2.67908001e+03 7.42019245e-01 1.41999637e+01 1.02571848e-04
2.67920659e+03 7.42054304e-01 3.92476056e+00 3.14244745e-05
2.67933317e+03 7.42089363e-01 1.35275784e+01 9.49311880e-05
2.67945975e+03 7.42124422e-01 2.10186471e+01 2.24885964e-04
2.67958633e+03 7.42159480e-01 1.71943356e+01 1.44792736e-04
2.67971292e+03 7.42194539e-01 2.41460627e+01 3.22354051e-04
2.67983950e+03 7.42229598e-01 2.70248024e+01 4.49024581e-04
2.67996608e+03 7.42264657e-01 2.14486137e+01 2.36298347e-04
2.68009266e+03 7.42299716e-01 1.40601039e+01 1.00933467e-04
2.68021924e+03 7.42334774e-01 2.32088948e+01 2.89384145e-04
2.68034582e+03 7.42369833e-01 2.38563826e+01 3.11780628e-04
2.68047240e+03 7.42404892e-01 2.04200443e+01 2.09909556e-04
2.68059898e+03 7.42439951e-01 1.80436825e+01 1.59666617e-04
2.68072556e+03 7.42475009e-01 1.76328719e+01 1.52290774e-04
2.68085214e+03 7.42510068e-01 1.65550062e+01 1.34517970e-04
2.68097872e+03 7.42545127e-01 1.79083763e+01 1.57198649e-04
2.68110530e+03 7.42580186e-01 2.50804576e+01 3.58965636e-04
2.68123188e+03 7.42615245e-01 4.93912543e+00 3.53172002e-05
2.68135846e+03 7.42650303e-01 2.32366026e+01 2.90308751e-04
2.68148504e+03 7.42685362e-01 1.55388971e+01 1.19667124e-04
2.68161163e+03 7.42720421e-01 2.43023648e+01 3.28207301e-04
2.68173821e+03 7.42755480e-01 2.23183117e+01 2.61183405e-04
2.68186479e+03 7.42790539e-01 1.60707704e+01 1.27223844e-04
2.68199137e+03 7.42825597e-01 2.43923204e+01 3.31624048e-04
2.68211795e+03 7.42860656e-01 2.16978221e+01 2.43176219e-04
2.68224453e+03 7.42895715e-01 2.06752019e+01 2.16167346e-04
2.68237111e+03 7.42930774e-01 2.24817596e+01 2.66144795e-04
2.68249769e+03 7.42965832e-01 2.66487978e+01 4.30001414e-04
2.68262427e+03 7.43000891e-01 2.29161976e+01 2.79794954e-04
2.68275085e+03 7.43035950e-01 1.53321713e+01 1.16852648e-04
2.68287743e+03 7.43071009e-01 1.69337850e+01 1.40513886e-04
2.68300401e+03 7.43106068e-01 1.42092539e+01 1.02681615e-04
2.68313059e+03 7.43141126e-01 1.79799509e+01 1.58499369e-04
2.68325717e+03 7.43176185e-01 2.30888967e+01 2.85413710e-04
2.68338375e+03 7.43211244e-01 1.84322333e+01 1.66971235e-04
2.68351034e+03 7.43246303e-01 1.54124737e+01 1.17937979e-04
2.68363692e+03 7.43281362e-01 2.06789768e+01 2.16261314e-04
2.68376350e+03 7.43316420e-01 2.58819923e+01 3.93667544e-04
2.68389008e+03 7.43351479e-01 2.24818809e+01 2.66148511e-04
2.68401666e+03 7.43386538e-01 2.14197408e+01 2.35514166e-04
2.68414324e+03 7.43421597e-01 2.03867155e+01 2.09105653e-04
2.68426982e+03 7.43456656e-01 1.99484829e+01 1.98817285e-04
2.68439640e+03 7.43491714e-01 1.56984143e+01 1.21885126e-04
2.68452298e+03 7.43526773e-01 9.56416935e+00 6.01503922e-05
2.68464956e+03 7.43561832e-01 8.06424642e+00 5.06106968e-05
2.68477614e+03 7.43596891e-01 1.61593398e+01 1.28527774e-04
2.68490272e+03 7.43631949e-01 2.22544729e+01 2.59270819e-04
2.68502930e+03 7.43667008e-01 2.49220194e+01 3.52477146e-04
2.68515588e+03 7.43702067e-01 2.33174792e+01 2.93024514e-04
2.68528246e+03 7.43737126e-01 1.61165576e+01 1.27896268e-04
2.68540905e+03 7.43772185e-01 1.92824113e+01 1.84141028e-04
2.68553563e+03 7.43807243e-01 1.77103168e+01 1.53654695e-04
2.68566221e+03 7.43842302e-01 1.86513698e+01 1.71237344e-04
2.68578879e+03 7.43877361e-01 1.93531897e+01 1.85647660e-04
2.68591537e+03 7.43912420e-01 2.41250226e+01 3.21574147e-04
2.68604195e+03 7.43947479e-01 1.75088084e+01 1.50131013e-04
2.68616853e+03 7.43982537e-01 1.98022100e+01 1.95497180e-04
2.68629511e+03 7.44017596e-01 1.76895193e+01 1.53287224e-04
2.68642169e+03 7.44052655e-01 1.38848982e+01 9.89179045e-05
2.68654827e+03 7.44087714e-01 1.88945048e+01 1.76098329e-04
2.68667485e+03 7.44122772e-01 1.24437780e+01 8.37951529e-05
2.68680143e+03 7.44157831e-01 1.89648939e+01 1.77531202e-04
2.68692801e+03 7.44192890e-01 2.31241079e+01 2.86573079e-04
2.68705459e+03 7.44227949e-01 1.98105387e+01 1.95684727e-04
2.68718117e+03 7.44263008e-01 1.76459544e+01 1.52520322e-04
2.68730776e+03 7.44298066e-01 2.20283922e+01 2.52609456e-04
2.68743434e+03 7.44333125e-01 1.37246071e+01 9.71091939e-05
2.68756092e+03 7.44368184e-01 7.95075459e+00 4.99537074e-05
2.68768750e+03 7.44403243e-01 1.66371939e+01 1.35796848e-04
2.68781408e+03 7.44438302e-01 2.14856717e+01 2.37308655e-04
2.68794066e+03 7.44473360e-01 2.12055826e+01 2.29778361e-04
2.68806724e+03 7.44508419e-01 1.90257845e+01 1.78780118e-04
2.68819382e+03 7.44543478e-01 1.57386057e+01 1.22450420e-04
2.68832040e+03 7.44578537e-01 1.90413869e+01 1.79101549e-04
2.68844698e+03 7.44613596e-01 1.48682292e+01 1.10774923e-04
2.68857356e+03 7.44648654e-01 1.06559431e+01 6.82067180e-05
2.68870014e+03 7.44683713e-01 5.74796680e+00 3.87639777e-05
2.68882672e+03 7.44718772e-01 1.08246421e+01 6.95443899e-05
2.68895330e+03 7.44753831e-01 1.75095249e+01 1.50143398e-04
2.68907989e+03 7.44788889e-01 1.91538404e+01 1.81435395e-04
2.68920647e+03 7.44823948e-01 1.36117321e+01 9.58554033e-05
2.68933305e+03 7.44859007e-01 1.06219985e+01 6.79406849e-05
2.68945963e+03 7.44894066e-01 1.93218518e+01 1.84979068e-04
2.68958621e+03 7.44929125e-01 2.15803654e+01 2.39909954e-04
2.68971279e+03 7.44964183e-01 2.60298134e+01 4.00424520e-04
2.68983937e+03 7.44999242e-01 2.38715442e+01 3.12325329e-04
2.68996595e+03 7.45034301e-01 1.43944232e+01 1.04894123e-04
2.69009253e+03 7.45069360e-01 1.95790277e+01 1.90537903e-04
2.69021911e+03 7.45104419e-01 1.62128416e+01 1.29321900e-04
2.69034569e+03 7.45139477e-01 1.39327517e+01 9.94643801e-05
2.69047227e+03 7.45174536e-01 2.21104215e+00 2.57977663e-05
2.69059885e+03 7.45209595e-01 1.68372373e+01 1.38960658e-04
2.69072543e+03 7.45244654e-01 1.55417884e+01 1.19706963e-04
2.69085201e+03 7.45279712e-01 3.15406622e+00 2.87563199e-05
2.69097860e+03 7.45314771e-01 1.45833371e+01 1.07200509e-04
2.69110518e+03 7.45349830e-01 1.35003236e+01 9.46337774e-05
2.69123176e+03 7.45384889e-01 2.26417936e+01 2.71093857e-04
2.69135834e+03 7.45419948e-01 2.28900659e+01 2.78954447e-04
2.69148492e+03 7.45455006e-01 1.37969184e+01 9.79210170e-05
2.69161150e+03 7.45490065e-01 1.23404404e+01 8.28041331e-05
2.69173808e+03 7.45525124e-01 -1.46872769e-01 1.96646562e-05
2.69186466e+03 7.45560183e-01 1.40558154e+01 1.00883645e-04
2.69199124e+03 7.45595242e-01 2.27113215e+01 2.73272588e-04
2.69211782e+03 7.45630300e-01 2.26045325e+01 2.69933396e-04
2.69224440e+03 7.45665359e-01 1.95214653e+01 1.89279360e-04
2.69237098e+03 7.45700418e-01 1.93821155e+01 1.86266936e-04
2.69249756e+03 7.45735477e-01 2.17943729e+01 2.45894402e-04
2.69262414e+03 7.45770536e-01 2.01389014e+01 2.03224034e-04
2.69275072e+03 7.45805594e-01 2.11541174e+01 2.28420915e-04
2.69287731e+03 7.45840653e-01 2.67344488e+01 4.34262609e-04
2.69300389e+03 7.45875712e-01 2.75125608e+01 4.74961093e-04
2.69313047e+03 7.45910771e-01 2.06601799e+01 2.15793813e-04
2.69325705e+03 7.45945829e-01 1.19245327e+01 7.89326405e-05
2.69338363e+03 7.45980888e-01 1.69633372e+01 1.40992775e-04
2.69351021e+03 7.46015947e-01 2.02120987e+01 2.04943869e-04
2.69363679e+03 7.46051006e-01 1.97918105e+01 1.95263252e-04
2.69376337e+03 7.46086065e-01 1.77452321e+01 1.54273595e-04
2.69388995e+03 7.46121123e-01 1.95250777e+01 1.89358096e-04
2.69401653e+03 7.46156182e-01 1.79179404e+01 1.57371838e-04
2.69414311e+03 7.46191241e-01 5.78377980e+00 3.89241364e-05
2.69426969e+03 7.46226300e-01 4.95756032e+00 3.53922369e-05
2.69439627e+03 7.46261359e-01 1.35361429e+01 9.50248383e-05
2.69452285e+03 7.46296417e-01 6.60042492e+00 4.27613337e-05
2.69464943e+03 7.46331476e-01 2.04449866e+01 2.10513195e-04
2.69477602e+03 7.46366535e-01 2.27478036e+01 2.74422789e-04
2.69490260e+03 7.46401594e-01 6.21724732e+00 4.09159239e-05
2.69502918e+03 7.46436652e-01 1.01207998e+01 6.41312917e-05
2.69515576e+03 7.46471711e-01 1.01641482e+01 6.44521494e-05
2.69528234e+03 7.46506770e-01 1.74345022e+01 1.48852147e-04
2.69540892e+03 7.46541829e-01 2.27169922e+01 2.73451056e-04
2.69553550e+03 7.46576888e-01 1.98980770e+01 1.97666851e-04
2.69566208e+03 7.46611946e-01 1.59431508e+01 1.25368242e-04
2.69578866e+03 7.46647005e-01 1.34218499e+01 9.37826477e-05
2.69591524e+03 7.46682064e-01 1.68288417e+01 1.38826407e-04
2.69604182e+03 7.46717123e-01 2.00830628e+01 2.01921765e-04
2.69616840e+03 7.46752182e-01 1.23524157e+01 8.29183748e-05
2.69629498e+03 7.46787240e-01 2.57546162e+01 3.87936647e-04
2.69642156e+03 7.46822299e-01 2.46093931e+01 3.40016232e-04
2.69654814e+03 7.46857358e-01 2.09337753e+01 2.22699253e-04
2.69667473e+03 7.46892417e-01 1.60805773e+01 1.27367569e-04
2.69680131e+03 7.46927476e-01 1.81763421e+01 1.62123922e-04
2.69692789e+03 7.46962534e-01 2.11005885e+01 2.27017543e-04
2.69705447e+03 7.46997593e-01 2.41277542e+01 3.21675294e-04
2.69718105e+03 7.47032652e-01 2.27756924e+01 2.75305329e-04
2.69730763e+03 7.47067711e-01 1.17266591e+01 7.71548004e-05
2.69743421e+03 7.47102769e-01 1.63816876e+01 1.31860396e-04
2.69756079e+03 7.47137828e-01 1.62057592e+01 1.29216495e-04
2.69768737e+03 7.47172887e-01 1.63054532e+01 1.30708146e-04
2.69781395e+03 7.47207946e-01 1.16365345e+01 7.63583825e-05
2.69794053e+03 7.47243005e-01 1.95293376e+01 1.89450988e-04
2.69806711e+03 7.47278063e-01 1.61806454e+01 1.28843426e-04
2.69819369e+03 7.47313122e-01 1.42836959e+01 1.03565425e-04
2.69832027e+03 7.47348181e-01 1.49615223e+01 1.11971143e-04
2.69844686e+03 7.47383240e-01 2.45995781e+01 3.39632231e-04
2.69857344e+03 7.47418299e-01 2.52183753e+01 3.64710914e-04
2.69870002e+03 7.47453357e-01 1.20302938e+01 7.98996152e-05
2.69882660e+03 7.47488416e-01 1.60425758e+01 1.26811543e-04
2.69895318e+03 7.47523475e-01 2.00387643e+01 2.00894577e-04
2.69907976e+03 7.47558534e-01 1.27910648e+01 8.72134032e-05
2.69920634e+03 7.47593592e-01 2.28883970e+01 2.78900855e-04
2.69933292e+03 7.47628651e-01 7.63143414e+00 4.81505999e-05
2.69945950e+03 7.47663710e-01 2.20467432e+01 2.53143718e-04
2.69958608e+03 7.47698769e-01 2.29816404e+01 2.81910996e-04
2.69971266e+03 7.47733828e-01 1.68331483e+01 1.38895256e-04
2.69983924e+03 7.47768886e-01 1.61682343e+01 1.28659456e-04
2.69996582e+03 7.47803945e-01 1.97534568e+01 1.94402943e-04
2.70009240e+03 7.47839004e-01 2.22800223e+01 2.60034584e-04
2.70021898e+03 7.47874063e-01 1.98161245e+01 1.95810611e-04
2.70034557e+03 7.47909122e-01 1.15271362e+01 7.54026841e-05
2.70047215e+03 7.47944180e-01 9.19742538e+00 5.76635353e-05
2.70059873e+03 7.47979239e-01 1.20024838e+01 7.96442059e-05
2.70072531e+03 7.48014298e-01 1.51357278e+01 1.14239524e-04
2.70085189e+03 7.48049357e-01 2.05690161e+01 2.13540768e-04
2.70097847e+03 7.48084416e-01 2.48938463e+01 3.51335722e-04
