frequency_Hz Strouhal SPL_dB_smoothed
2.77047126e+03 7.67331690e-01 1.65801186e+01
2.77059784e+03 7.67366749e-01 1.66189800e+01
2.77072442e+03 7.67401808e-01 1.67130453e+01
2.77085100e+03 7.67436866e-01 1.67188771e+01
2.77097758e+03 7.67471925e-01 1.67534496e+01
2.77110416e+03 7.67506984e-01 1.67168215e+01
2.77123074e+03 7.67542043e-01 1.67440223e+01
2.77135732e+03 7.67577102e-01 1.68073435e+01
2.77148391e+03 7.67612160e-01 1.68817837e+01
2.77161049e+03 7.67647219e-01 1.69067550e+01
2.77173707e+03 7.67682278e-01 1.69560169e+01
2.77186365e+03 7.67717337e-01 1.69396758e+01
2.77199023e+03 7.67752396e-01 1.69284590e+01
2.77211681e+03 7.67787454e-01 1.68988639e+01
2.77224339e+03 7.67822513e-01 1.68987892e+01
2.77236997e+03 7.67857572e-01 1.69326609e+01
2.77249655e+03 7.67892631e-01 1.68599528e+01
2.77262313e+03 7.67927689e-01 1.68535052e+01
2.77274971e+03 7.67962748e-01 1.68652337e+01
2.77287629e+03 7.67997807e-01 1.68597925e+01
2.77300287e+03 7.68032866e-01 1.68923205e+01
2.77312945e+03 7.68067925e-01 1.68585461e+01
2.77325603e+03 7.68102983e-01 1.68346037e+01
2.77338262e+03 7.68138042e-01 1.68275081e+01
2.77350920e+03 7.68173101e-01 1.68090412e+01
2.77363578e+03 7.68208160e-01 1.68418694e+01
2.77376236e+03 7.68243219e-01 1.68969992e+01
2.77388894e+03 7.68278277e-01 1.69419145e+01
2.77401552e+03 7.68313336e-01 1.69681894e+01
2.77414210e+03 7.68348395e-01 1.69600548e+01
2.77426868e+03 7.68383454e-01 1.69567921e+01
2.77439526e+03 7.68418512e-01 1.69617479e+01
2.77452184e+03 7.68453571e-01 1.69763084e+01
2.77464842e+03 7.68488630e-01 1.69474655e+01
2.77477500e+03 7.68523689e-01 1.69813839e+01
2.77490158e+03 7.68558748e-01 1.69875803e+01
2.77502816e+03 7.68593806e-01 1.69890131e+01
2.77515474e+03 7.68628865e-01 1.69928870e+01
2.77528133e+03 7.68663924e-01 1.69757209e+01
2.77540791e+03 7.68698983e-01 1.69292776e+01
2.77553449e+03 7.68734042e-01 1.69476739e+01
2.77566107e+03 7.68769100e-01 1.69464394e+01
2.77578765e+03 7.68804159e-01 1.69450781e+01
2.77591423e+03 7.68839218e-01 1.69377144e+01
2.77604081e+03 7.68874277e-01 1.69004706e+01
2.77616739e+03 7.68909336e-01 1.68938096e+01
2.77629397e+03 7.68944394e-01 1.68993146e+01
2.77642055e+03 7.68979453e-01 1.69070716e+01
2.77654713e+03 7.69014512e-01 1.69216218e+01
2.77667371e+03 7.69049571e-01 1.69324250e+01
2.77680029e+03 7.69084629e-01 1.70116691e+01
2.77692687e+03 7.69119688e-01 1.70328118e+01
2.77705346e+03 7.69154747e-01 1.70769197e+01
2.77718004e+03 7.69189806e-01 1.71263257e+01
2.77730662e+03 7.69224865e-01 1.71202299e+01
2.77743320e+03 7.69259923e-01 1.70660234e+01
2.77755978e+03 7.69294982e-01 1.70732110e+01
2.77768636e+03 7.69330041e-01 1.70573948e+01
2.77781294e+03 7.69365100e-01 1.70197330e+01
2.77793952e+03 7.69400159e-01 1.69680220e+01
2.77806610e+03 7.69435217e-01 1.69805456e+01
2.77819268e+03 7.69470276e-01 1.69319057e+01
2.77831926e+03 7.69505335e-01 1.68934130e+01
2.77844584e+03 7.69540394e-01 1.69153960e+01
2.77857242e+03 7.69575452e-01 1.69344005e+01
2.77869900e+03 7.69610511e-01 1.69403515e+01
2.77882558e+03 7.69645570e-01 1.69353833e+01
2.77895217e+03 7.69680629e-01 1.69233416e+01
2.77907875e+03 7.69715688e-01 1.68925144e+01
2.77920533e+03 7.69750746e-01 1.68530744e+01
2.77933191e+03 7.69785805e-01 1.68214755e+01
2.77945849e+03 7.69820864e-01 1.68014257e+01
2.77958507e+03 7.69855923e-01 1.67860660e+01
2.77971165e+03 7.69890982e-01 1.67332685e+01
2.77983823e+03 7.69926040e-01 1.66830573e+01
2.77996481e+03 7.69961099e-01 1.67093927e+01
2.78009139e+03 7.69996158e-01 1.67174568e+01
2.78021797e+03 7.70031217e-01 1.67028330e+01
2.78034455e+03 7.70066276e-01 1.67117526e+01
2.78047113e+03 7.70101334e-01 1.67358703e+01
2.78059771e+03 7.70136393e-01 1.67386036e+01
2.78072429e+03 7.70171452e-01 1.67691442e+01
2.78085088e+03 7.70206511e-01 1.68459616e+01
2.78097746e+03 7.70241569e-01 1.68670601e+01
2.78110404e+03 7.70276628e-01 1.68216212e+01
2.78123062e+03 7.70311687e-01 1.67702974e+01
2.78135720e+03 7.70346746e-01 1.67242495e+01
2.78148378e+03 7.70381805e-01 1.66935791e+01
2.78161036e+03 7.70416863e-01 1.67237136e+01
2.78173694e+03 7.70451922e-01 1.67703856e+01
2.78186352e+03 7.70486981e-01 1.67581554e+01
2.78199010e+03 7.70522040e-01 1.67658375e+01
2.78211668e+03 7.70557099e-01 1.67694812e+01
2.78224326e+03 7.70592157e-01 1.67576553e+01
2.78236984e+03 7.70627216e-01 1.67360203e+01
2.78249642e+03 7.70662275e-01 1.67516854e+01
2.78262300e+03 7.70697334e-01 1.67864140e+01
2.78274959e+03 7.70732392e-01 1.68141642e+01
2.78287617e+03 7.70767451e-01 1.68188528e+01
2.78300275e+03 7.70802510e-01 1.68118338e+01
2.78312933e+03 7.70837569e-01 1.68347099e+01
2.78325591e+03 7.70872628e-01 1.68325534e+01
2.78338249e+03 7.70907686e-01 1.68102813e+01
2.78350907e+03 7.70942745e-01 1.67699072e+01
2.78363565e+03 7.70977804e-01 1.68237894e+01
2.78376223e+03 7.71012863e-01 1.69311837e+01
2.78388881e+03 7.71047922e-01 1.69672122e+01
2.78401539e+03 7.71082980e-01 1.69737647e+01
2.78414197e+03 7.71118039e-01 1.69394669e+01
2.78426855e+03 7.71153098e-01 1.69481355e+01
2.78439513e+03 7.71188157e-01 1.69609909e+01
2.78452171e+03 7.71223216e-01 1.69948510e+01
2.78464830e+03 7.71258274e-01 1.70341111e+01
2.78477488e+03 7.71293333e-01 1.70080950e+01
2.78490146e+03 7.71328392e-01 1.70277809e+01
2.78502804e+03 7.71363451e-01 1.70505795e+01
2.78515462e+03 7.71398509e-01 1.70218204e+01
2.78528120e+03 7.71433568e-01 1.70076487e+01
2.78540778e+03 7.71468627e-01 1.70829080e+01
2.78553436e+03 7.71503686e-01 1.70810909e+01
2.78566094e+03 7.71538745e-01 1.70291591e+01
2.78578752e+03 7.71573803e-01 1.70471967e+01
2.78591410e+03 7.71608862e-01 1.70465130e+01
2.78604068e+03 7.71643921e-01 1.70335591e+01
2.78616726e+03 7.71678980e-01 1.69894561e+01
2.78629384e+03 7.71714039e-01 1.69974689e+01
2.78642043e+03 7.71749097e-01 1.69707403e+01
2.78654701e+03 7.71784156e-01 1.69927861e+01
2.78667359e+03 7.71819215e-01 1.70140742e+01
2.78680017e+03 7.71854274e-01 1.70335179e+01
2.78692675e+03 7.71889332e-01 1.70538835e+01
2.78705333e+03 7.71924391e-01 1.70432270e+01
2.78717991e+03 7.71959450e-01 1.70539551e+01
2.78730649e+03 7.71994509e-01 1.70568708e+01
2.78743307e+03 7.72029568e-01 1.70689749e+01
2.78755965e+03 7.72064626e-01 1.71148161e+01
2.78768623e+03 7.72099685e-01 1.71554410e+01
2.78781281e+03 7.72134744e-01 1.70717732e+01
2.78793939e+03 7.72169803e-01 1.70357600e+01
2.78806597e+03 7.72204862e-01 1.70949284e+01
2.78819255e+03 7.72239920e-01 1.71654170e+01
2.78831914e+03 7.72274979e-01 1.71967749e+01
2.78844572e+03 7.72310038e-01 1.72108562e+01
2.78857230e+03 7.72345097e-01 1.70967859e+01
2.78869888e+03 7.72380156e-01 1.70919827e+01
2.78882546e+03 7.72415214e-01 1.70867053e+01
2.78895204e+03 7.72450273e-01 1.70916157e+01
2.78907862e+03 7.72485332e-01 1.70883025e+01
2.78920520e+03 7.72520391e-01 1.70261415e+01
2.78933178e+03 7.72555449e-01 1.70310486e+01
2.78945836e+03 7.72590508e-01 1.69399130e+01
2.78958494e+03 7.72625567e-01 1.69025856e+01
2.78971152e+03 7.72660626e-01 1.68745404e+01
2.78983810e+03 7.72695685e-01 1.68694766e+01
2.78996468e+03 7.72730743e-01 1.68096507e+01
2.79009126e+03 7.72765802e-01 1.67536252e+01
2.79021785e+03 7.72800861e-01 1.67529320e+01
2.79034443e+03 7.72835920e-01 1.67456299e+01
2.79047101e+03 7.72870979e-01 1.67602401e+01
2.79059759e+03 7.72906037e-01 1.67898292e+01
2.79072417e+03 7.72941096e-01 1.68636526e+01
2.79085075e+03 7.72976155e-01 1.67982857e+01
2.79097733e+03 7.73011214e-01 1.67650708e+01
2.79110391e+03 7.73046272e-01 1.67125725e+01
2.79123049e+03 7.73081331e-01 1.67154506e+01
2.79135707e+03 7.73116390e-01 1.66718782e+01
2.79148365e+03 7.73151449e-01 1.66698753e+01
2.79161023e+03 7.73186508e-01 1.65971541e+01
2.79173681e+03 7.73221566e-01 1.65945929e+01
2.79186339e+03 7.73256625e-01 1.65954740e+01
2.79198997e+03 7.73291684e-01 1.65556945e+01
2.79211656e+03 7.73326743e-01 1.64578868e+01
2.79224314e+03 7.73361802e-01 1.64492095e+01
2.79236972e+03 7.73396860e-01 1.64584014e+01
2.79249630e+03 7.73431919e-01 1.64847754e+01
2.79262288e+03 7.73466978e-01 1.64819917e+01
2.79274946e+03 7.73502037e-01 1.65242071e+01
2.79287604e+03 7.73537096e-01 1.65313983e+01
2.79300262e+03 7.73572154e-01 1.65189134e+01
2.79312920e+03 7.73607213e-01 1.64729468e+01
2.79325578e+03 7.73642272e-01 1.63869448e+01
2.79338236e+03 7.73677331e-01 1.63296469e+01
2.79350894e+03 7.73712389e-01 1.63257622e+01
2.79363552e+03 7.73747448e-01 1.63565977e+01
2.79376210e+03 7.73782507e-01 1.63719445e+01
2.79388868e+03 7.73817566e-01 1.63790405e+01
2.79401527e+03 7.73852625e-01 1.63941805e+01
2.79414185e+03 7.73887683e-01 1.64281373e+01
2.79426843e+03 7.73922742e-01 1.65110040e+01
2.79439501e+03 7.73957801e-01 1.66218655e+01
2.79452159e+03 7.73992860e-01 1.66426336e+01
2.79464817e+03 7.74027919e-01 1.65973362e+01
2.79477475e+03 7.74062977e-01 1.66009116e+01
2.79490133e+03 7.74098036e-01 1.66440384e+01
2.79502791e+03 7.74133095e-01 1.66728932e+01
2.79515449e+03 7.74168154e-01 1.66626304e+01
2.79528107e+03 7.74203212e-01 1.66503992e+01
2.79540765e+03 7.74238271e-01 1.66722734e+01
2.79553423e+03 7.74273330e-01 1.66502383e+01
2.79566081e+03 7.74308389e-01 1.66584628e+01
2.79578740e+03 7.74343448e-01 1.66494430e+01
2.79591398e+03 7.74378506e-01 1.65966810e+01
2.79604056e+03 7.74413565e-01 1.65983220e+01
2.79616714e+03 7.74448624e-01 1.66109073e+01
2.79629372e+03 7.74483683e-01 1.65565649e+01
2.79642030e+03 7.74518742e-01 1.65739200e+01
2.79654688e+03 7.74553800e-01 1.65581127e+01
2.79667346e+03 7.74588859e-01 1.65215374e+01
2.79680004e+03 7.74623918e-01 1.64801959e+01
2.79692662e+03 7.74658977e-01 1.64069689e+01
2.79705320e+03 7.74694036e-01 1.63852879e+01
2.79717978e+03 7.74729094e-01 1.63960647e+01
2.79730636e+03 7.74764153e-01 1.64162870e+01
2.79743294e+03 7.74799212e-01 1.64628394e+01
2.79755952e+03 7.74834271e-01 1.64660230e+01
2.79768611e+03 7.74869329e-01 1.64576254e+01
2.79781269e+03 7.74904388e-01 1.65107866e+01
2.79793927e+03 7.74939447e-01 1.65103042e+01
2.79806585e+03 7.74974506e-01 1.65607473e+01
2.79819243e+03 7.75009565e-01 1.65669109e+01
2.79831901e+03 7.75044623e-01 1.65490956e+01
2.79844559e+03 7.75079682e-01 1.64690847e+01
2.79857217e+03 7.75114741e-01 1.64842956e+01
2.79869875e+03 7.75149800e-01 1.65080585e+01
2.79882533e+03 7.75184859e-01 1.65596949e+01
2.79895191e+03 7.75219917e-01 1.65355809e+01
2.79907849e+03 7.75254976e-01 1.65177532e+01
2.79920507e+03 7.75290035e-01 1.65142295e+01
2.79933165e+03 7.75325094e-01 1.65260344e+01
2.79945823e+03 7.75360152e-01 1.65359639e+01
2.79958482e+03 7.75395211e-01 1.64626891e+01
2.79971140e+03 7.75430270e-01 1.64481383e+01
2.79983798e+03 7.75465329e-01 1.64702482e+01
2.79996456e+03 7.75500388e-01 1.65379430e+01
2.80009114e+03 7.75535446e-01 1.65568199e+01
2.80021772e+03 7.75570505e-01 1.65550076e+01
2.80034430e+03 7.75605564e-01 1.65498992e+01
2.80047088e+03 7.75640623e-01 1.65506708e+01
2.80059746e+03 7.75675682e-01 1.65377738e+01
2.80072404e+03 7.75710740e-01 1.65571014e+01
2.80085062e+03 7.75745799e-01 1.65461255e+01
2.80097720e+03 7.75780858e-01 1.65438056e+01
2.80110378e+03 7.75815917e-01 1.65658971e+01
2.80123036e+03 7.75850975e-01 1.66322515e+01
2.80135694e+03 7.75886034e-01 1.66817390e+01
2.80148353e+03 7.75921093e-01 1.66674512e+01
2.80161011e+03 7.75956152e-01 1.65925153e+01
2.80173669e+03 7.75991211e-01 1.65713178e+01
2.80186327e+03 7.76026269e-01 1.65914818e+01
2.80198985e+03 7.76061328e-01 1.66078113e+01
2.80211643e+03 7.76096387e-01 1.65928979e+01
2.80224301e+03 7.76131446e-01 1.66105646e+01
2.80236959e+03 7.76166505e-01 1.65765772e+01
2.80249617e+03 7.76201563e-01 1.65151092e+01
2.80262275e+03 7.76236622e-01 1.65319276e+01
2.80274933e+03 7.76271681e-01 1.66351035e+01
2.80287591e+03 7.76306740e-01 1.67022662e+01
2.80300249e+03 7.76341799e-01 1.67034604e+01
2.80312907e+03 7.76376857e-01 1.67213784e+01
2.80325565e+03 7.76411916e-01 1.67488300e+01
2.80338224e+03 7.76446975e-01 1.67411280e+01
2.80350882e+03 7.76482034e-01 1.67766493e+01
2.80363540e+03 7.76517092e-01 1.67509446e+01
2.80376198e+03 7.76552151e-01 1.67400767e+01
2.80388856e+03 7.76587210e-01 1.67711724e+01
2.80401514e+03 7.76622269e-01 1.67940251e+01
2.80414172e+03 7.76657328e-01 1.67722155e+01
2.80426830e+03 7.76692386e-01 1.67791258e+01
2.80439488e+03 7.76727445e-01 1.67842388e+01
2.80452146e+03 7.76762504e-01 1.68113102e+01
2.80464804e+03 7.76797563e-01 1.68440332e+01
2.80477462e+03 7.76832622e-01 1.68670397e+01
2.80490120e+03 7.76867680e-01 1.68995058e+01
2.80502778e+03 7.76902739e-01 1.69476124e+01
2.80515437e+03 7.76937798e-01 1.70079702e+01
2.80528095e+03 7.76972857e-01 1.70273027e+01
2.80540753e+03 7.77007915e-01 1.69746725e+01
2.80553411e+03 7.77042974e-01 1.69957500e+01
2.80566069e+03 7.77078033e-01 1.68978688e+01
2.80578727e+03 7.77113092e-01 1.68929799e+01
2.80591385e+03 7.77148151e-01 1.69065168e+01
2.80604043e+03 7.77183209e-01 1.68434140e+01
2.80616701e+03 7.77218268e-01 1.67970144e+01
2.80629359e+03 7.77253327e-01 1.67955313e+01
2.80642017e+03 7.77288386e-01 1.67874046e+01
2.80654675e+03 7.77323445e-01 1.67845485e+01
2.80667333e+03 7.77358503e-01 1.67630016e+01
2.80679991e+03 7.77393562e-01 1.68103086e+01
2.80692649e+03 7.77428621e-01 1.68176423e+01
2.80705308e+03 7.77463680e-01 1.67840713e+01
2.80717966e+03 7.77498739e-01 1.67651302e+01
2.80730624e+03 7.77533797e-01 1.66533688e+01
2.80743282e+03 7.77568856e-01 1.65977514e+01
2.80755940e+03 7.77603915e-01 1.65467931e+01
2.80768598e+03 7.77638974e-01 1.65042734e+01
2.80781256e+03 7.77674032e-01 1.64318048e+01
2.80793914e+03 7.77709091e-01 1.64305183e+01
2.80806572e+03 7.77744150e-01 1.64315637e+01
2.80819230e+03 7.77779209e-01 1.64449278e+01
2.80831888e+03 7.77814268e-01 1.64369725e+01
2.80844546e+03 7.77849326e-01 1.64259162e+01
2.80857204e+03 7.77884385e-01 1.64044480e+01
2.80869862e+03 7.77919444e-01 1.64205868e+01
2.80882520e+03 7.77954503e-01 1.64278540e+01
2.80895179e+03 7.77989562e-01 1.64390090e+01
2.80907837e+03 7.78024620e-01 1.64635018e+01
2.80920495e+03 7.78059679e-01 1.64870342e+01
2.80933153e+03 7.78094738e-01 1.64792583e+01
2.80945811e+03 7.78129797e-01 1.65168791e+01
2.80958469e+03 7.78164855e-01 1.65251532e+01
2.80971127e+03 7.78199914e-01 1.64973694e+01
2.80983785e+03 7.78234973e-01 1.64910874e+01
2.80996443e+03 7.78270032e-01 1.65122027e+01
2.81009101e+03 7.78305091e-01 1.65388789e+01
2.81021759e+03 7.78340149e-01 1.65071843e+01
2.81034417e+03 7.78375208e-01 1.64988499e+01
2.81047075e+03 7.78410267e-01 1.64926946e+01
2.81059733e+03 7.78445326e-01 1.64944695e+01
2.81072391e+03 7.78480385e-01 1.64976972e+01
2.81085050e+03 7.78515443e-01 1.65076160e+01
2.81097708e+03 7.78550502e-01 1.66212729e+01
2.81110366e+03 7.78585561e-01 1.66022528e+01
2.81123024e+03 7.78620620e-01 1.65568694e+01
2.81135682e+03 7.78655679e-01 1.65446694e+01
2.81148340e+03 7.78690737e-01 1.65402212e+01
2.81160998e+03 7.78725796e-01 1.65445151e+01
2.81173656e+03 7.78760855e-01 1.66311624e+01
2.81186314e+03 7.78795914e-01 1.66741534e+01
2.81198972e+03 7.78830972e-01 1.66652178e+01
2.81211630e+03 7.78866031e-01 1.66676758e+01
2.81224288e+03 7.78901090e-01 1.66869855e+01
2.81236946e+03 7.78936149e-01 1.66830859e+01
2.81249604e+03 7.78971208e-01 1.66744992e+01
2.81262263e+03 7.79006266e-01 1.66482383e+01
2.81274921e+03 7.79041325e-01 1.65823894e+01
2.81287579e+03 7.79076384e-01 1.65512522e+01
2.81300237e+03 7.79111443e-01 1.65467401e+01
2.81312895e+03 7.79146502e-01 1.66256048e+01
2.81325553e+03 7.79181560e-01 1.66737986e+01
2.81338211e+03 7.79216619e-01 1.66768836e+01
2.81350869e+03 7.79251678e-01 1.66674096e+01
2.81363527e+03 7.79286737e-01 1.66640111e+01
2.81376185e+03 7.79321795e-01 1.67038601e+01
2.81388843e+03 7.79356854e-01 1.68216919e+01
2.81401501e+03 7.79391913e-01 1.68155160e+01
2.81414159e+03 7.79426972e-01 1.67300382e+01
2.81426817e+03 7.79462031e-01 1.67350946e+01
2.81439475e+03 7.79497089e-01 1.67664061e+01
2.81452134e+03 7.79532148e-01 1.68502435e+01
2.81464792e+03 7.79567207e-01 1.68010027e+01
2.81477450e+03 7.79602266e-01 1.68696534e+01
2.81490108e+03 7.79637325e-01 1.68217508e+01
2.81502766e+03 7.79672383e-01 1.67785790e+01
2.81515424e+03 7.79707442e-01 1.68488862e+01
2.81528082e+03 7.79742501e-01 1.69150169e+01
2.81540740e+03 7.79777560e-01 1.69638963e+01
2.81553398e+03 7.79812619e-01 1.69760901e+01
2.81566056e+03 7.79847677e-01 1.69688920e+01
2.81578714e+03 7.79882736e-01 1.69681379e+01
2.81591372e+03 7.79917795e-01 1.69606990e+01
2.81604030e+03 7.79952854e-01 1.69406053e+01
2.81616688e+03 7.79987912e-01 1.69879953e+01
2.81629346e+03 7.80022971e-01 1.70018741e+01
2.81642005e+03 7.80058030e-01 1.70565692e+01
2.81654663e+03 7.80093089e-01 1.70445455e+01
2.81667321e+03 7.80128148e-01 1.71228192e+01
2.81679979e+03 7.80163206e-01 1.71223086e+01
2.81692637e+03 7.80198265e-01 1.72107883e+01
2.81705295e+03 7.80233324e-01 1.72514505e+01
2.81717953e+03 7.80268383e-01 1.72029578e+01
2.81730611e+03 7.80303442e-01 1.72111660e+01
2.81743269e+03 7.80338500e-01 1.72845889e+01
2.81755927e+03 7.80373559e-01 1.73026434e+01
2.81768585e+03 7.80408618e-01 1.72620458e+01
2.81781243e+03 7.80443677e-01 1.72159961e+01
2.81793901e+03 7.80478735e-01 1.72343539e+01
2.81806559e+03 7.80513794e-01 1.72395885e+01
2.81819217e+03 7.80548853e-01 1.72874117e+01
2.81831876e+03 7.80583912e-01 1.73070498e+01
2.81844534e+03 7.80618971e-01 1.72980712e+01
2.81857192e+03 7.80654029e-01 1.73682877e+01
2.81869850e+03 7.80689088e-01 1.74575947e+01
2.81882508e+03 7.80724147e-01 1.74925926e+01
2.81895166e+03 7.80759206e-01 1.74826654e+01
2.81907824e+03 7.80794265e-01 1.74119199e+01
2.81920482e+03 7.80829323e-01 1.73229273e+01
2.81933140e+03 7.80864382e-01 1.72849154e+01
2.81945798e+03 7.80899441e-01 1.72602297e+01
2.81958456e+03 7.80934500e-01 1.72318657e+01
2.81971114e+03 7.80969559e-01 1.71289432e+01
2.81983772e+03 7.81004617e-01 1.70742672e+01
2.81996430e+03 7.81039676e-01 1.70581843e+01
2.82009088e+03 7.81074735e-01 1.70152136e+01
2.82021747e+03 7.81109794e-01 1.69785908e+01
2.82034405e+03 7.81144852e-01 1.70025124e+01
2.82047063e+03 7.81179911e-01 1.70587772e+01
2.82059721e+03 7.81214970e-01 1.70870029e+01
2.82072379e+03 7.81250029e-01 1.71201225e+01
2.82085037e+03 7.81285088e-01 1.71611474e+01
2.82097695e+03 7.81320146e-01 1.71715778e+01
2.82110353e+03 7.81355205e-01 1.71836695e+01
2.82123011e+03 7.81390264e-01 1.72140896e+01
2.82135669e+03 7.81425323e-01 1.71809003e+01
2.82148327e+03 7.81460382e-01 1.71674275e+01
2.82160985e+03 7.81495440e-01 1.72475175e+01
2.82173643e+03 7.81530499e-01 1.72509692e+01
2.82186301e+03 7.81565558e-01 1.72486462e+01
2.82198960e+03 7.81600617e-01 1.72199496e+01
2.82211618e+03 7.81635675e-01 1.72236811e+01
2.82224276e+03 7.81670734e-01 1.72619017e+01
2.82236934e+03 7.81705793e-01 1.72928362e+01
2.82249592e+03 7.81740852e-01 1.73351167e+01
2.82262250e+03 7.81775911e-01 1.73555236e+01
2.82274908e+03 7.81810969e-01 1.73071225e+01
2.82287566e+03 7.81846028e-01 1.72909219e+01
2.82300224e+03 7.81881087e-01 1.72914986e+01
2.82312882e+03 7.81916146e-01 1.73203875e+01
2.82325540e+03 7.81951205e-01 1.73083645e+01
2.82338198e+03 7.81986263e-01 1.72948493e+01
2.82350856e+03 7.82021322e-01 1.72927057e+01
2.82363514e+03 7.82056381e-01 1.72790136e+01
2.82376172e+03 7.82091440e-01 1.73604322e+01
2.82388831e+03 7.82126499e-01 1.73391475e+01
2.82401489e+03 7.82161557e-01 1.73450666e+01
2.82414147e+03 7.82196616e-01 1.73364261e+01
2.82426805e+03 7.82231675e-01 1.73665058e+01
2.82439463e+03 7.82266734e-01 1.73539427e+01
2.82452121e+03 7.82301792e-01 1.73286980e+01
2.82464779e+03 7.82336851e-01 1.73028438e+01
2.82477437e+03 7.82371910e-01 1.73011708e+01
2.82490095e+03 7.82406969e-01 1.73661282e+01
2.82502753e+03 7.82442028e-01 1.73671936e+01
2.82515411e+03 7.82477086e-01 1.73437641e+01
2.82528069e+03 7.82512145e-01 1.72731556e+01
2.82540727e+03 7.82547204e-01 1.72758678e+01
2.82553385e+03 7.82582263e-01 1.72207898e+01
2.82566043e+03 7.82617322e-01 1.72135237e+01
2.82578702e+03 7.82652380e-01 1.71992072e+01
2.82591360e+03 7.82687439e-01 1.72176517e+01
2.82604018e+03 7.82722498e-01 1.71744077e+01
2.82616676e+03 7.82757557e-01 1.71554710e+01
2.82629334e+03 7.82792615e-01 1.71653189e+01
2.82641992e+03 7.82827674e-01 1.71759482e+01
2.82654650e+03 7.82862733e-01 1.71586030e+01
2.82667308e+03 7.82897792e-01 1.71103350e+01
2.82679966e+03 7.82932851e-01 1.70985861e+01
2.82692624e+03 7.82967909e-01 1.71691433e+01
2.82705282e+03 7.83002968e-01 1.72059524e+01
2.82717940e+03 7.83038027e-01 1.72085224e+01
2.82730598e+03 7.83073086e-01 1.71731115e+01
2.82743256e+03 7.83108145e-01 1.71693756e+01
2.82755914e+03 7.83143203e-01 1.71821428e+01
2.82768573e+03 7.83178262e-01 1.72003052e+01
2.82781231e+03 7.83213321e-01 1.72366372e+01
2.82793889e+03 7.83248380e-01 1.72588198e+01
2.82806547e+03 7.83283439e-01 1.72378876e+01
2.82819205e+03 7.83318497e-01 1.72096937e+01
2.82831863e+03 7.83353556e-01 1.72240734e+01
2.82844521e+03 7.83388615e-01 1.72272811e+01
2.82857179e+03 7.83423674e-01 1.72352707e+01
2.82869837e+03 7.83458732e-01 1.72860586e+01
2.82882495e+03 7.83493791e-01 1.73260441e+01
2.82895153e+03 7.83528850e-01 1.73934082e+01
2.82907811e+03 7.83563909e-01 1.73799683e+01
2.82920469e+03 7.83598968e-01 1.72523471e+01
2.82933127e+03 7.83634026e-01 1.72097906e+01
2.82945785e+03 7.83669085e-01 1.72403899e+01
2.82958444e+03 7.83704144e-01 1.71469782e+01
2.82971102e+03 7.83739203e-01 1.71429124e+01
2.82983760e+03 7.83774262e-01 1.71172871e+01
2.82996418e+03 7.83809320e-01 1.70705127e+01
2.83009076e+03 7.83844379e-01 1.70455380e+01
2.83021734e+03 7.83879438e-01 1.70374668e+01
2.83034392e+03 7.83914497e-01 1.70236455e+01
2.83047050e+03 7.83949555e-01 1.69922204e+01
2.83059708e+03 7.83984614e-01 1.69741065e+01
2.83072366e+03 7.84019673e-01 1.70416271e+01
2.83085024e+03 7.84054732e-01 1.70313434e+01
2.83097682e+03 7.84089791e-01 1.70917694e+01
2.83110340e+03 7.84124849e-01 1.70727365e+01
2.83122998e+03 7.84159908e-01 1.70777993e+01
2.83135657e+03 7.84194967e-01 1.71349736e+01
2.83148315e+03 7.84230026e-01 1.71465046e+01
